SectionID,Highway,DIR,LHRS,Offset,FROM_Distance,TO_Distance,PCI,DMI,IRI,Pave_Type,Pavement_Section_From,Pavement_Section_To,Latitude,Longitude,FUNC_CLASS
110680,401,W,47370,0,166.84,182.86,66.05,7.48,2,AC,HWY 137 INT (661),HWY 32 INT (645),44.38036327,-75.99186947,FWY
110690,401,E,47390,0,182.86,195.94,86.89,8.9,0.93,AC,JOYCEVILLE RD. INT.(632),HWY 32 INT.(645),44.32288489,-76.33112704,FWY
110700,401,W,47390,0,182.86,195.94,82.33,8.59,1.16,AC,HWY 32 INT.(645),JOYCEVILLE RD. INT.(632),44.34437019,-76.17076798,FWY
110710,401,E,47400,0,195.94,206.56,72.66,7.74,1.43,AC,CATARAQUI R. BR.(PITT-KING TWP BDY),JOYCEVILLE RD. INT.(632),44.28374322,-76.44790649,FWY
110720,401,W,47400,0,195.94,206.56,71.73,7.51,1.28,AC,JOYCEVILLE RD. INT.(632),CATARAQUI R. BR.(PITT-KING TWP BDY),44.32308583,-76.33096875,FWY
110730,401,E,47410,1.56,206.56,214.8,86.56,9.11,1.22,AC,SYDENHAM RD,CATARAQUI R. BR.(PITT-KING TWP BDY),44.2771291,-76.54440393,FWY
110740,401,W,47410,1.56,206.56,214.8,90.66,9.54,1.19,AC,CATARAQUI R. BR.(PITT-KING TWP BDY),SYDENHAM RD,44.2838166,-76.44821064,FWY
110750,401,E,47417,0,214.8,220.67,83.3,8.67,1.13,AC,3.6KM WEST OF HWY 38 INT,SYDENHAM RD,44.28710876,-76.61253309,FWY
110760,401,W,47417,0,214.8,220.67,87.11,8.86,0.85,AC,SYDENHAM RD,3.6KM WEST OF HWY 38 INT,44.2772382,-76.54413165,FWY
110770,401,E,47420,3.6,220.67,234.56,95.27,9.66,0.72,AC,HWY 133 INT.(593),3.6KM WEST OF HWY 38 INT,44.27912639,-76.78550105,FWY
110780,401,W,47420,3.6,220.67,234.56,95.05,9.67,0.76,AC,3.6KM WEST OF HWY 38 INT,HWY 133 INT.(593),44.28748683,-76.61249239,FWY
110790,401,E,47430,0,234.56,249.15,95.47,9.88,0.96,AC,HWY 41 INT.(579),HWY 133 INT.(593),44.26463254,-76.96508624,FWY
110800,401,W,47430,0,234.56,249.15,79.73,8.93,1.92,AC,HWY 133 INT.(593),HWY 41 INT.(579),44.27936616,-76.78548881,FWY
110820,401,E,47440,0,249.15,264.87,94.98,9.58,0.67,AC,WYMANS RD,HWY 41 INT (579),44.23740509,-77.11366103,FWY
110810,401,W,47440,0,249.15,264.87,94.99,9.69,0.8,AC,HWY 41 INT (579),WYMANS RD,44.2648033,-76.96520578,FWY
110830,401,E,47450,3.37,264.87,284.51,75.34,7.65,0.97,AC,HWY 37 INT (544),WYMANS RD INT (579),44.19423607,-77.38991291,FWY
110840,401,W,47450,3.37,264.87,284.51,76.1,8.01,1.3,AC,WYMANS RD INT (579),HWY 37 INT (544),44.23270433,-77.14976962,FWY
110850,401,E,47470,0,284.51,302.57,78.15,8.28,1.35,AC,HWY 33 INT(525),HWY 37 INT (544),44.12765034,-77.59382678,FWY
110860,401,W,47470,0,284.51,302.57,79.14,8.15,1.06,AC,HWY 37 INT (544),HWY 33 INT(525),44.19434909,-77.39017712,FWY
110870,401,E,47490,0,302.57,314.83,93.69,9.72,1,AC,1.1 KM E OF NORTHUMBERLAND RD 26,HWY. 33 IC-525,44.08208997,-77.72909335,FWY
110880,401,W,47490,0,302.57,314.83,91.33,9.34,0.86,AC,HWY. 33 IC-525,1.1 KM E OF NORTHUMBERLAND RD 26,44.12742742,-77.59473541,FWY
110890,401,E,47494,9.13,314.83,325.12,83.37,8.68,1.13,AC,0.8 KM W OF LITTLE LAKE ROAD,1.1 KM E OF NORTHUMBERLAND RD 26,44.04367579,-77.84037375,FWY
110900,401,W,47494,9.13,314.83,325.12,82.82,8.7,1.23,AC,1.1 KM E OF NORTHUMBERLAND RD 26,0.8 KM W OF LITTLE LAKE ROAD,44.08236899,-77.72920842,FWY
110910,401,E,47500,6.98,325.12,338.81,77.91,8.13,1.2,AC,2.0 KM E OF LYLE ST -CR23,0.8 KM W OF LITTLE LAKE RD,44.00886213,-78.0023816,FWY
110920,401,W,47500,6.98,325.12,338.81,78.18,8.21,1.26,AC,0.8 KM W OF LITTLE LAKE RD,2.0 KM E OF LYLE ST -CR23,44.04399485,-77.84066178,FWY
110930,401,E,47510,8.23,338.81,348.63,81.21,8.34,1.01,AC,2.2 KM E OF NAGLE RD UP,2.0 KM E OF LYLE ST -CR23,44.00305168,-78.1209145,FWY
110940,401,W,47510,8.23,338.81,348.63,80.14,8.25,1.05,AC,2.0 KM E OF LYLE ST -CR23,2.2 KM E OF NAGLE RD UP,44.0090521,-78.00243497,FWY
110950,401,E,47520,7.82,348.63,355.34,80.71,8.53,1.31,AC,BURNHAM ST IC-472 CO RD 18 COBOURG,2.2 KM E OF NAGLE RD UP,43.97995597,-78.19635136,FWY
110960,401,W,47520,7.82,348.63,355.34,81.04,8.56,1.3,AC,2.2 KM E OF NAGLE RD UP,BURNHAM ST IC-472 CO RD 18 COBOURG,44.00363024,-78.11986518,FWY
110970,401,E,47534,0,355.34,362.83,88.49,9.1,0.95,AC,300M E OF CO RD 28 IC-464,BURNHAM ST IC-472 CO RD 18 COBOURG,43.96995011,-78.28809752,FWY
110980,401,W,47534,0,355.34,362.83,81.41,8.39,1.05,AC,BURNHAM ST IC-472 CO RD 18 COBOURG,300M E OF CO RD 28 IC-464,43.98017755,-78.19617263,FWY
110990,401,E,47534,7.49,362.83,366.86,88.85,9.35,1.21,AC,300 M W OF CO RD 2 IC-461,300 M E OF CO RD 28 IC-464,43.96417819,-78.3398408,FWY
111000,401,W,47534,7.49,362.83,366.86,89.54,9.36,1.13,AC,300 M E OF CO RD 28 IC-464,300 M W OF CO RD 2 IC-461,43.9701351,-78.28781577,FWY
111010,401,E,47550,0.3,366.86,372.3,85.44,8.88,1.1,AC,1.0 KM W OF WESLEYVILLE IC-456,300 M W OF CO RD 2 IC-461,43.95083035,-78.39990017,FWY
111020,401,W,47550,0.3,366.86,372.3,87.02,8.84,0.84,AC,300 M W OF CO RD 2 IC-461,1.0 KM W OF WESLEYVILLE IC-456,43.96419752,-78.34050313,FWY
111030,401,E,47555,1,372.3,376.5,82.42,8.34,0.85,AC,DURHAM-NORTHUMBERLAND DBY,1.0 KM W OF WESLEYVILLE IC-456,43.93812512,-78.45697746,FWY
111040,401,W,47555,1,372.3,376.5,82.01,8.4,0.98,AC,1.0 KM W OF WESLEYVILLE IC-456,DURHAM-NORTHUMBERLAND DBY,43.95151574,-78.39756823,FWY
111050,401,E,47558,0,376.5,383.057,85.39,8.6,0.77,AC,MORGANS CORNER RD UNDERPASS,DURHAM-NORTHUMBERLAND BDY,43.92230823,-78.52848363,FWY
111060,401,W,47558,0,376.5,383.057,84.74,8.51,0.75,AC,DURHAM-NORTHUMBERLAND DBY,MORGANS CORNER RD UNDER PASS,43.94000228,-78.44929722,FWY
111070,401,E,47560,3.27,383.057,391.026,81.9,8.26,0.83,AC,NEWCASTLE - HWY 35/155 IC-436,MORGAN'S CORNER RD UNDERPASS,43.9027854,-78.62565756,FWY
111080,401,W,47560,3.27,383.057,391.026,83.1,8.37,0.8,AC,MORGAN'S CORNER RD UNDERPASS,NEWCASTLE - HWY 35/155 IC-436,43.92247864,-78.52844023,FWY
111090,401,E,47570,0,391.026,402.471,91.97,9.35,0.79,AC,OSHAWA - COURTICE RD,NEWCASTLE-HWYS 35/115 IC-436,43.87869198,-78.76349003,FWY
111100,401,W,47570,0,391.026,402.471,81.94,8.24,0.8,AC,NEWCASTLE-HWYS 35/115 IC-436,OSHAWA - COURTICE RD,43.90296793,-78.6254162,FWY
111110,401,E,47580,0,402.471,411.914,88.62,8.97,0.78,AC,OSHAWA-STEVENSON RD,OSHAWA - COURTICE RD,43.87633836,-78.87608962,FWY
111120,401,W,47580,0,402.471,411.914,85.23,8.63,0.83,AC,OSHAWA - COURTICE RD,OSHAWA-STEVENSON RD,43.8788733,-78.76350255,FWY
111130,401,E,47594,0,411.914,420.726,84.48,8.6,0.89,AC,LAKERIDGE RD,OSHAWA-STEVENSON RD,43.86168561,-78.98287056,FWY
111140,401,W,47594,0,411.914,420.726,83.4,8.45,0.85,AC,OSHAWA-STEVENSON RD,LAKERIDGE RD,43.8765523,-78.875998,FWY
111150,401,E,47600,0,420.726,423.995,80.56,8.26,1,AC,AJAX-HARWOOD AV,LAKERIDGE RD,43.85295903,-79.02237764,FWY
111160,401,W,47600,0,420.726,423.995,85.41,8.77,0.97,AC,LAKERIDGE RD,AJAX-HARWOOD AV,43.86192803,-78.98264526,FWY
111170,401,E,47603,0,423.995,428.117,86.47,9,1.1,AC,PICKERING-BROCK RD,AJAX-HARWOOD AV,43.83897843,-79.07022179,FWY
111180,401,W,47603,0,423.995,428.117,84.88,8.66,0.91,AC,AJAX-HARWOOD AV,PICKERING-BROCK RD,43.85318917,-79.02220824,FWY
111190,401,E,47607,0,428.117,433.948,75.84,8.78,1.75,CO,PICKERING:ROUGEMOUNT DR UP,BROCK RD.,43.80752034,-79.12839943,FWY
111200,401,W,47607,0,428.117,433.948,84.68,8.79,0.96,CO,BROCK RD.,PICKERING:ROUGEMOUNT DR UP,43.8393219,-79.06982205,FWY
111210,401,E,47612,1.49,433.948,441.511,75.76,8.86,1.82,CO,SCARBOROUGH-NEILSON RD IC-385,PICKERING:ROUGEMOUNT DR UP,43.79349537,-79.21574143,FWY
111220,401,W,47612,1.49,433.948,441.511,79.08,7.94,0.81,CO,PICKERING:ROUGEMOUNT DR UP,SCARBOROUGH-NEILSON RD IC-385,43.80783137,-79.12871105,FWY
111230,401,E,47625,0,441.511,443.31,81.97,9.59,1.82,CO,SCARB-MARKHAM RD-HWY 48 IC-383,SCARBOROUGH-NEILSON RD IC-385,43.78550479,-79.23508621,FWY
111240,401,W,47625,0,441.511,443.31,83.53,8.84,1.1,CO,SCARBOROUGH-NEILSON RD IC-385,SCARB-MARKHAM RD-HWY 48 IC-383,43.79369499,-79.21563136,FWY
111250,401,E,47626,0,443.31,449.037,77.85,9,1.74,CO,SCARBOROUGH - WARDEN AV IC-378,SCARB - MARKHAM RD - HWY 48 IC-383,43.77027111,-79.30419631,FWY
111260,401,W,47626,0,443.31,449.037,82.79,8.69,1.05,CO,SCARB-MARKHAM RD-HWY 48 IC-383,SCARBOROUGH-WARDEN AV IC-378,43.78560395,-79.23533278,FWY
111270,401,E,47631,0,449.037,457.753,80.43,9.23,1.68,CO,NORTH YORK - HWY 11 IC-369-YONGE ST,SCARBOROUGH - WARDEN AV IC-378,43.75346742,-79.40821436,FWY
111280,401,W,47631,0,449.037,457.753,81.36,8.82,1.28,CO,SCARBOROUGH-WARDEN AV IC-378,NORTH YORK-HWY 11 IC-369-YONGE ST,43.77048872,-79.3040137,FWY
111290,401,E,47643,0,457.753,461.951,85.08,9.69,1.62,CO,ALLEN RD IC,NORTH YORK - HWY 11 IC-369-YONGE ST,43.72984311,-79.44875254,FWY
111300,401,W,47643,0,457.753,461.951,86.49,9.65,1.46,CO,NORTH YORK-HWY 11 IC-369-YONGE ST,ALLEN RD IC,43.75356998,-79.4083809,FWY
111310,401,E,47652,0,461.951,467.71,78.6,8.93,1.62,CO,HWY 400 IC (BASKETWEAVE),ALLEN RD IC,43.71628505,-79.51803579,FWY
111320,401,W,47652,0,461.951,467.71,74.55,7.9,1.19,CO,ALLEN RD IC,HWY 400 IC (BASKETWEAVE),43.72999673,-79.44881577,FWY
111330,401,E,47660,0,467.71,471.768,71.95,8.53,1.91,CO,KIPLING AVENUE,HWY 400 IC (BASKETWEAVE),43.7006898,-79.56141668,FWY
111340,401,W,47660,0,467.71,471.768,82.84,8.73,1.08,CO,HWY 400 IC (BASKETWEAVE),KIPLING AVENUE,43.71655222,-79.51843687,FWY
111350,401,E,47665,0.56,471.768,474.361,68.19,7.63,1.56,CO,BULLNOSE OF RAMP TO HWY 427 SB,KIPLING AVENUE,43.68219194,-79.57482185,FWY
111360,401,W,47665,0.56,471.768,474.361,74.02,7.8,1.16,CO,KIPLING AVENUE,BULLNOSE OF RAMP TO HWY 427 SB,43.70134635,-79.56115852,FWY
111370,401,E,47667,1.4,474.361,476.135,78.93,8.96,1.61,CO,RENFORTH DR,BULLNOSE OF RAMP TO HWY 427 SB,43.66833005,-79.59186687,FWY
111380,401,W,47667,1.4,474.361,476.135,84.44,8.98,1.13,CO,BULLNOSE OF RAMP TO HWY 427 SB,RENFORTH DR,43.68246583,-79.57491755,FWY
111390,401,E,47672,0,476.135,481.915,96.46,9.92,0.88,AC,HWY 410 IC,RENFORTH DR,43.63922326,-79.66009563,FWY
111400,401,W,47672,0,476.135,481.915,95.91,9.92,0.95,AC,RENFORTH DR,HWY 410 IC,43.66869804,-79.5913733,FWY
111410,401,E,47675,0,481.915,485.813,89.08,10,1.49,PC,0.3KM E OF FIRST LINE RD W-MCLAUGHLAN RD,HWY 410 IC,43.62381545,-79.69945105,FWY
111420,401,W,47675,0,481.915,485.813,88.78,10,1.52,PC,HWY 410 IC,0.3KM E OF FIRST LINE RD W-MCLAUGHLAN RD,43.6392854,-79.66055246,FWY
111430,401,E,47680,1.11,485.813,494.741,90.49,9.36,1,AC,1 KM W OF WINSTON CHURCHILL BLVD,0.3KM E OF FIRST LINE RD W-MCLAUGHLAN RD,43.59624214,-79.80088487,FWY
111440,401,W,47680,1.11,485.813,494.741,83.65,8.52,0.9,AC,0.3KM E OF FIRST LINE RD W-MCLAUGHLAN RD,1 KM W OF WINSTON CHURCHILL BLVD,43.62258854,-79.7030733,FWY
111450,401,E,47688,1,494.741,497.136,82.81,8.63,1.15,AC,1.4KM E OF TRAFALGAR RD IC 328-MILTON,1 KM W OF WINSTON CHURCHILL BLVD,43.57982285,-79.81954923,FWY
111460,401,W,47688,1,494.741,497.136,87.14,9.07,1.1,AC,1 KM W OF WINSTON CHURCHILL BLVD,1.4KM E OF TRAFALGAR RD IC-328-MILTON,43.5975141,-79.79909107,FWY
111470,401,E,47689,1.12,497.136,506.367,88.99,9.13,0.92,AC,MILTON- HALTON RD 25,1.4 KM E OF TRAFALGAR RD IC-328-MILTON,43.52794438,-79.90523384,FWY
111480,401,W,47689,1.12,497.136,506.367,80.07,8.47,1.32,AC,1.4 KM E OF TRAFALGAR RD IC-328-MILTON,MILTON- HALTON RD 25,43.58101827,-79.8185275,FWY
111490,401,E,47700,0,506.367,519.025,94.93,9.82,0.96,AC,HALTON REGION - WELLINGTON COUNTY BDY,MILTON - HALTON RD 25 IC,43.47348952,-80.03525439,FWY
111500,401,W,47700,0,506.367,519.025,95.18,9.88,1,AC,MILTON - HALTON RD 25 I/C,HALTON REGION - WELLINGTON COUNTY BDY,43.5280934,-79.90534971,FWY
111510,401,E,47715,0,519.025,525.515,97.95,9.92,0.68,AC,1.0 km E IC 299,SW Region Bdry,43.45750671,-80.1127259,FWY
111520,401,W,47715,0,519.025,525.515,90.63,9.32,0.93,AC,SW Region Bdry,1.0 km E IC 299,43.47387116,-80.0344772,FWY
111530,401,E,47715,6.49,525.515,529.498,85.45,8.79,0.99,AC,1.2 km E IC 295,1.0 km E IC 299,43.44983281,-80.16399072,FWY
111540,401,W,47715,6.49,525.515,529.498,86.5,8.91,0.99,AC,1.0 km E IC 299,1.2 km E IC 295,43.45912362,-80.10761482,FWY
111550,401,E,47720,3.16,529.498,539.878,91.79,9.32,0.78,AC,Townline Rd - IC 286,1.2 km E IC 295,43.42077145,-80.28299716,FWY
111560,401,W,47720,3.16,529.498,539.878,88.48,8.98,0.81,AC,1.2 km E IC 295,Townline Rd - IC 286,43.44993801,-80.15750757,FWY
111570,401,E,47725,0,539.878,543.838,82.6,8.43,0.94,AC,Hwy 24 - IC 282,Townline Rd - IC 286,43.41394687,-80.32808151,FWY
111580,401,W,47725,0,539.878,543.838,82.37,8.47,1.01,AC,Townline Rd - IC 286,Hwy 24 - IC 282,43.42092565,-80.28311222,FWY
111590,401,E,47730,0,543.838,548.398,72.63,7.58,1.25,AC,Hwy 8 - IC 278,Hwy 24 - IC 282,43.40194813,-80.37871832,FWY
111600,401,W,47730,0,543.838,548.398,70.19,7.43,1.39,AC,Hwy 24 - IC 282,Hwy 8 - IC 278,43.41411061,-80.32812825,FWY
111610,401,E,47740,0,548.398,552.628,84.1,8.51,0.83,AC,1.35 km W Homer Watson,Hwy 8 IC 278,43.37390855,-80.41131247,FWY
111620,401,W,47740,0,548.398,552.628,84.18,8.51,0.82,AC,Hwy 8 IC 278,1.35 km W Homer Watson,43.40171718,-80.379524,FWY
111630,401,E,47745,1.35,552.628,560.378,76.59,7.88,1.08,AC,2.0 km W Reg Rd 97,1.35 km W Homer Watson,43.32079699,-80.46399907,FWY
111640,401,W,47745,1.35,552.628,560.378,81.18,8.2,0.85,AC,1.35 km W Homer Watson,2.0 km W Reg Rd 97,43.37650178,-80.41009645,FWY
111650,401,E,47750,2,560.378,572.058,82.79,8.32,0.78,AC,4.1KM EAST OF DRUMBO RD IC 250,2.0KM WEST OF REGIONAL RD 97 IC 268,43.25312003,-80.56842321,FWY
111660,401,W,47750,2,560.378,572.058,82.95,8.37,0.82,AC,2.0KM WEST OF REGIONAL RD 97 IC 268,4.1KM EAST OF DRUMBO RD IC 250,43.32252764,-80.46131823,FWY
111670,401,E,47750,13.68,572.058,574.198,93.49,9.35,0.59,AC,1.96KM EAST OF DRUMBO ROAD,4.1KM EAST OF DRUMBO RD IC 250,43.23855992,-80.57956623,FWY
111680,401,W,47750,13.68,572.058,574.198,96.04,9.7,0.67,AC,4.1KM EAST OF DRUMBO RD IC 250,1.96KM EAST OF DRUMBO ROAD,43.25569137,-80.56731269,FWY
111690,401,E,47750,15.82,574.198,585.178,93.42,9.34,0.59,AC,3.15KM EAST OF HWY 2 IC 238,1.96KM EAST OF DRUMBO ROAD,43.16524136,-80.66469331,FWY
111700,401,W,47750,15.82,574.198,585.178,96.51,9.66,0.56,AC,1.96KM EAST OF DRUMBO ROAD,3.15KM EAST OF HWY 2 IC 238,43.237354,-80.58487466,FWY
111710,401,E,47760,9.02,585.178,587.228,93,9.26,0.55,AC,1.1KM EAST HWY 2 IC 238,3.15KM EAST OF HWY 2 IC 238,43.14818086,-80.67948568,FWY
111720,401,W,47760,9.02,585.178,587.228,89.86,8.87,0.5,AC,3.15KM EAST OF HWY 2 IC 238,1.1KM EAST HWY 2 IC 238,43.16191215,-80.66880399,FWY
111730,401,E,47760,11.07,587.228,594.258,83.11,8.44,0.88,AC,HWY 59 IC 232,1.1KM EAST HWY 2 IC 238,43.11009802,-80.73565385,FWY
111740,401,W,47760,11.07,587.228,594.258,83.5,8.44,0.83,AC,1.1KM EAST HWY 2 IC 238,HWY 59 IC 232,43.14784796,-80.67989287,FWY
111750,401,E,47780,0,594.258,597.348,88.92,8.95,0.72,AC,1.0 KM WEST OF SWEABURG RD. IC 230,HWY. 59 IC 232 - WOODSTOCK,43.09198532,-80.76496936,FWY
111760,401,W,47780,0,594.258,597.348,90.43,9.13,0.73,AC,HWY. 59 IC 232 - WOODSTOCK,1.0 KM WEST OF SWEABURG RD. IC230,43.11023583,-80.735748,FWY
111770,401,E,47784,1,597.348,608.398,88.36,8.93,0.77,AC,0.8 KM WEST OF HWY. 19 IC 218,1.0 KM WEST OF SWEABURG RD. IC 230,43.02212012,-80.86183141,FWY
111780,401,W,47784,1,597.348,608.398,92.26,9.33,0.73,AC,1.0 KM WEST OF SWEABURG RD. IC 230,0.8 KM WEST OF HWY. 19 IC 218,43.09263948,-80.76439145,FWY
111790,401,E,47790,0.8,608.398,618.398,80.66,8.16,0.87,AC,0.8 KM WEST OF PUTNAM RD. IC 208,0.8 KM WEST OF HWY. 19 IC 218,42.9742619,-80.96062834,FWY
111800,401,W,47790,0.8,608.398,618.398,89.6,8.99,0.67,AC,0.8 KM WEST OF HWY. 19 IC 218,0.8 KM WEST OF PUTNAM RD. IC 208,43.02225857,-80.86193408,FWY
111810,401,E,47796,0.8,618.398,627.728,76.77,7.78,0.93,AC,0.9 KM WEST OF DORCHESTER ROAD WEST,0.8 KM WEST OF PUTNAM ROAD IC-208,42.95662467,-81.07168522,FWY
111820,401,W,47796,0.8,618.398,627.728,79.35,8.01,0.86,AC,0.8 KM WEST OF PUTNAM ROAD IC 208,0.9 KM WEST OF DORCHESTER ROAD WEST,42.97284727,-80.97104071,FWY
111830,401,E,47805,0.9,627.728,635.718,88.04,8.83,0.69,AC,1.2 KM EAST OF HIGHBURY AVENUE,0.9 KM WEST OF DORCHESTER ROAD WEST,42.93898096,-81.1651914,FWY
111840,401,W,47805,0.9,627.728,635.718,86.59,8.68,0.7,AC,0.9 KM WEST OF DORCHESTER ROAD WEST,1.2 KM EAST OF HIGHBURY AVENUE,42.95680288,-81.07159724,FWY
111850,401,E,47815,3.27,635.718,638.678,87.56,8.93,0.87,AC,1.45KM EAST OF WILLINGTON RD IC 186,1.2 KM EAST OF HIGHBURY AVE. IC 189,42.93109858,-81.19988914,FWY
111860,401,W,47815,3.27,635.718,638.678,87.41,8.87,0.82,AC,1.2 KM EAST OF HIGHBURY AVENUE,1.45KM EAST OF WELLINGTON RD 1C 186,42.93914219,-81.16521274,FWY
111870,401,E,47820,1.76,638.678,643.458,86.9,8.86,0.88,AC,645M WEST OF HIGHWAY 402 UNDERPASS,1.45KM EAST OF WELLINGTON RD IC 186,42.89925749,-81.23812625,FWY
111880,401,W,47820,1.76,638.678,643.458,88.01,8.9,0.78,AC,1.45KM EAST OF WELLINGTON RD 1C 186,645M WEST OF HIGHWAY 402 UNDERPASS,42.93133799,-81.19971265,FWY
111890,401,E,47826,0.65,643.458,649.338,86.4,8.91,1.01,AC,HIGHWAY 4 EASTBOUND,645M WEST OF HIGHWAY 402 UNDERPASS,42.85346392,-81.27514858,FWY
111900,401,W,47826,0.65,643.458,649.338,89.38,9.12,0.86,AC,645M WEST OF HIGHWAY 402 UNDERPASS,HIGHWAY 4 EASTBOUND,42.89941714,-81.2382862,FWY
111910,401,E,47830,0,649.338,661.898,72.82,7.48,1.1,AC,UNION ROAD IC 164,HIGHWAY 4 IC 177,42.77200386,-81.37965586,FWY
111920,401,W,47830,0,649.338,661.898,69.84,7.09,1.03,AC,HIGHWAY 4 IC 177,UNION ROAD IC 164,42.85365251,-81.27527033,FWY
111930,401,E,47840,0,661.898,678.128,79.6,8.13,0.98,AC,0.7 KM W OF CURRIE RD IC 149,UNION RD IC 164,42.68053867,-81.50963759,FWY
111940,401,W,47840,0,661.898,678.128,81.55,8.24,0.85,AC,UNION RD IC 164,0.7 KM W OF CURRIE RD IC 149,42.77223022,-81.37980499,FWY
111950,401,E,47850,0.7,678.128,694.228,83.56,8.69,1.12,AC,2.5 KM E OF FURNIVAL RD,0.7 KM W OF CURRIE RD IC 149,42.59233379,-81.67302088,FWY
111960,401,W,47850,0.7,678.128,694.228,86.29,8.68,0.74,AC,0.7 KM W OF CURRIE RD IC 149,2.5 KM E OF FURNIVAL RD,42.67157295,-81.52315289,FWY
111970,401,E,47860,5.58,694.228,711.438,81.84,8.34,0.93,AC,1.8 KM W OF ORFORD RD IC 117,2.5 KM E OF FURNIVAL RD,42.51170288,-81.83894348,FWY
111980,401,W,47860,5.58,694.228,711.438,86.68,8.74,0.76,AC,2.5 KM E OF FURNIVAL RD,1.8 KM W OF ORFORD RD IC 117,42.59356509,-81.68225939,FWY
111990,401,E,47880,1.8,711.438,724.858,81.48,8.3,0.93,AC,KENT BRIDGE RD IC 101,1.8 KM W OF ORFORD RD 117,42.43787326,-81.9762749,FWY
112000,401,W,47880,1.8,711.438,717.458,95.06,9.72,0.82,AC,1.8 KM W OF ORFORD RD 117,0.1 KM E OF VICTORIA RD - IC 109,42.50724421,-81.84607877,FWY
112010,401,W,47880,7.82,717.458,744.208,81.02,8.24,0.92,AC,0.1 KM E OF VICTORIA RD - IC 109,0.7 KM E OF BLOOMFIELD RD - IC 81,42.48321625,-81.91001112,FWY
112020,401,E,47900,0,724.858,744.908,77.09,8.03,1.19,AC,BLOOMFIELD RD - IC 81,KENT BRIDGE RD 15 - IC 101,42.35118322,-82.18364939,FWY
112030,401,W,47910,7.68,744.208,769.198,81.3,8.37,1.04,AC,0.7 KM E OF BLOOMFIELD RD - IC 81,0.9KM E OF ESSEX RD 42 - IC 56,42.35470772,-82.17846315,FWY
112040,401,E,47920,0,744.908,769.198,83.2,8.65,1.12,AC,0.9KM E OF ESSEX RD 42 - IC 56,BLOOMFIELD RD - IC 81,42.26729623,-82.44787816,FWY
112050,401,E,47940,6.24,769.198,779.668,80.94,8.91,1.54,PC,1.13KM WEST OF HWY 77 - IC 48,0.9KM E OF ESSEX RD 42 - IC 56,42.2427364,-82.56323773,FWY
112060,401,W,47940,6.24,769.198,779.668,84.19,9.11,1.37,PC,0.9KM E OF ESSEX RD 42 - IC 56,1.13KM WEST OF HWY 77 - IC 48,42.26728791,-82.44935275,FWY
112070,401,E,47960,1.13,779.668,789.578,88.17,9.8,1.45,PC,0.97KM W OF ROCHESTER 3RD CONCESSION RD,1.13KM WEST OF HWY 77 - IC 48,42.23545405,-82.6819748,FWY
112080,401,W,47960,1.13,779.668,789.578,87.62,9.55,1.34,PC,1.13KM WEST OF HWY 77 - IC 48,0.97KM W OF ROCHESTER 3RD CONCESSION RD,42.24296675,-82.56539027,FWY
112090,401,E,47970,3.73,789.578,796.738,84.67,9.82,1.78,PC,1.19KM W OF MAIDSTONE 3RD CONCESSION RD,0.97KM W OF ROCHESTER 3RD CONCESSION RD,42.23786239,-82.7688828,FWY
112100,401,W,47970,3.73,789.578,796.738,88.03,9.82,1.47,PC,0.97KM W OF ROCHESTER 3RD CONCESSION RD,1.19KM W OF MAIDSTONE 3RD CONCESSION RD,42.23607691,-82.68828754,FWY
112110,401,E,47980,4.64,796.738,806.988,89.2,9.67,1.27,PC,1.57KM W OF MANNING RD,1.19KM W OF MAIDSTONE 3RD CONCESSION RD,42.24116946,-82.89260309,FWY
112120,401,W,47980,4.64,796.738,806.988,88,9.41,1.22,PC,1.19KM W OF MAIDSTONE 3RD CONCESSION RD,1.57KM W OF MANNING RD,42.23803594,-82.76973184,FWY
112130,401,E,48000,1.57,806.988,811.108,91.69,9.92,1.2,PC,433M E OF CON. RD 8,1.57KM W OF MANNING RD,42.24427115,-82.9420095,FWY
112140,401,W,48000,1.57,806.988,811.108,89.2,9.92,1.43,PC,1.57KM W OF MANNING RD,433M E OF CON. RD 8,42.24132896,-82.8925316,FWY
112150,401,E,48000,5.69,811.108,815.798,90.28,10,1.38,PC,HWY 401 ENDS,433M E OF CON. RD 8,42.23363105,-82.98908143,FWY
112160,401,W,48000,5.69,811.108,815.798,89.5,10,1.45,PC,433M E OF CON. RD 8,HWY 401 ENDS,42.24433949,-82.94169996,FWY
112170,401,E,48030,0,815.798,816.798,86.68,9.57,1.76,AC,TUNNEL ROUTE ENDS,TUNNEL ROUTE STARTS,42.24766551,-82.98287385,FWY
112180,401,W,48030,0,815.798,816.798,87.58,9.52,1.58,AC,TUNNEL ROUTE STARTS,TUNNEL ROUTE ENDS,42.24568664,-82.9666499,FWY
112190,402,E,48111,0,0,10.6,93.11,9.44,0.75,AC,0.1 KM E OF WOODHULL RD,HWY 401 IC,42.88728978,-81.34842915,FWY
112200,402,W,48111,0,0,10.6,91.96,9.35,0.79,AC,HWY 401 IC,0.1 KM E OF WOODHULL RD,42.90797471,-81.22992458,FWY
112210,402,E,48115,4.7,10.6,18.3,87.31,8.84,0.8,AC,0.1 KM W OF IC 86 (Middlesex Road 2),0.1 KM E OF WOODHULL RD,42.90048686,-81.43405429,FWY
